Date,Time,Average,Peak
8/09/2015,9:06:33,42.328094,42.854491
8/09/2015,9:06:33,41.842327,42.151807
8/09/2015,9:06:33,40.269745,41.022616
8/09/2015,9:06:33,40.018373,40.653982
8/09/2015,9:06:33,36.564543,41.551312
8/09/2015,9:06:33,37.513978,39.542975
8/09/2015,9:06:34,38.514033,38.913045
8/09/2015,9:06:34,42.552356,42.569259
8/09/2015,9:06:34,41.562936,41.658436
8/09/2015,9:06:34,42.754388,44.558615
8/09/2015,9:06:34,38.992548,43.176242
8/09/2015,9:06:34,41.490818,41.826734
8/09/2015,9:06:34,40.721895,41.167396
8/09/2015,9:06:34,39.866004,40.663175
8/09/2015,9:06:35,37.496328,40.415093
8/09/2015,9:06:35,39.832737,40.072372
8/09/2015,9:06:35,39.533235,40.831805
8/09/2015,9:06:35,40.852826,40.852826
8/09/2015,9:06:35,36.88035,39.671407
8/09/2015,9:06:35,40.740259,43.314323
8/09/2015,9:06:35,44.964281,45.05484
8/09/2015,9:06:35,44.376054,44.45067
8/09/2015,9:06:35,43.612196,44.877575
8/09/2015,9:06:36,43.515417,45.027651
8/09/2015,9:06:36,38.55802,43.092401
8/09/2015,9:06:36,37.35617,38.524685
8/09/2015,9:06:36,36.436973,37.918262
8/09/2015,9:06:36,37.205455,39.025232
8/09/2015,9:06:36,35.319877,37.744736
8/09/2015,9:06:36,31.783086,36.20533
8/09/2015,9:06:36,31.23911,31.59606
8/09/2015,9:06:36,34.860654,34.998447
8/09/2015,9:06:37,37.568382,37.568382
8/09/2015,9:06:37,35.376649,37.968478
8/09/2015,9:06:37,35.945475,35.963903
8/09/2015,9:06:37,38.785934,39.200949
8/09/2015,9:06:37,39.51118,40.79654
8/09/2015,9:06:37,41.449296,41.704427
8/09/2015,9:06:37,40.811543,41.634571
8/09/2015,9:06:37,34.968404,41.367097
8/09/2015,9:06:37,38.341336,38.928749
8/09/2015,9:06:38,40.172082,40.272439
8/09/2015,9:06:38,39.467122,40.1442
8/09/2015,9:06:38,37.182143,43.433535
8/09/2015,9:06:38,39.567479,39.567479
8/09/2015,9:06:38,41.195744,41.254141
8/09/2015,9:06:38,43.769345,43.824045
8/09/2015,9:06:38,42.285316,44.008312
8/09/2015,9:06:38,38.265311,41.904105
8/09/2015,9:06:39,37.470166,39.427134
8/09/2015,9:06:39,42.495686,42.495686
8/09/2015,9:06:39,40.663959,43.048701
8/09/2015,9:06:39,40.523437,40.866714
8/09/2015,9:06:39,39.761401,41.093993
8/09/2015,9:06:39,40.695549,42.491801
8/09/2015,9:06:39,40.905967,41.464994
8/09/2015,9:06:39,42.19209,42.243824
8/09/2015,9:06:39,38.624676,41.965751
8/09/2015,9:06:40,40.44959,42.051308
8/09/2015,9:06:40,39.63474,40.728256
8/09/2015,9:06:40,39.427757,40.410182
8/09/2015,9:06:40,42.066684,42.066684
8/09/2015,9:06:40,40.234184,41.824604
8/09/2015,9:06:40,36.858263,38.362075
8/09/2015,9:06:40,33.519024,33.696936
8/09/2015,9:06:40,34.412456,35.670034
8/09/2015,9:06:40,41.944806,42.348211
8/09/2015,9:06:41,44.739692,45.170494
8/09/2015,9:06:41,46.600219,46.655822
8/09/2015,9:06:41,48.952261,48.952994
8/09/2015,9:06:41,47.644365,49.552803
8/09/2015,9:06:41,48.676619,48.844841
8/09/2015,9:06:41,47.267722,48.917353
8/09/2015,9:06:41,47.373853,47.373853
8/09/2015,9:06:41,46.990829,47.329537
8/09/2015,9:06:41,48.491304,49.715204
8/09/2015,9:06:42,48.226766,48.574749
8/09/2015,9:06:42,45.617836,47.229011
8/09/2015,9:06:42,39.212056,45.629507
8/09/2015,9:06:42,36.943913,38.359498
8/09/2015,9:06:42,34.084286,36.781419
8/09/2015,9:06:42,35.1152,35.1152
8/09/2015,9:06:42,39.720202,39.837986
8/09/2015,9:06:42,39.684712,40.524898
8/09/2015,9:06:42,41.309373,41.437113
8/09/2015,9:06:43,43.336865,43.394201
8/09/2015,9:06:43,45.068224,45.689907
8/09/2015,9:06:43,44.167084,45.699725
8/09/2015,9:06:43,44.385893,45.073872
8/09/2015,9:06:43,44.28536,44.720267
8/09/2015,9:06:43,43.748915,49.975532
8/09/2015,9:06:43,45.520597,45.520597
8/09/2015,9:06:43,43.48912,43.933258
8/09/2015,9:06:44,41.232907,43.128892
8/09/2015,9:06:44,42.189647,42.795237
8/09/2015,9:06:44,45.134988,45.242742
8/09/2015,9:06:44,46.184556,46.243434
8/09/2015,9:06:44,45.322609,46.968023
8/09/2015,9:06:44,44.512879,46.064605
8/09/2015,9:06:44,43.088876,43.953518
8/09/2015,9:06:44,41.191645,41.543006
8/09/2015,9:06:44,41.080783,41.989159
8/09/2015,9:06:45,38.992994,39.640674
8/09/2015,9:06:45,47.865597,48.104067
8/09/2015,9:06:45,42.100563,45.343022
8/09/2015,9:06:45,39.145845,40.806504
8/09/2015,9:06:45,40.497931,41.260933
8/09/2015,9:06:45,40.289519,40.477785
8/09/2015,9:06:45,38.749002,42.168923
8/09/2015,9:06:45,40.090247,41.627876
8/09/2015,9:06:46,40.47887,41.014043
8/09/2015,9:06:46,42.324394,42.52584
8/09/2015,9:06:46,41.070101,43.193618
8/09/2015,9:06:46,41.84371,41.845482
8/09/2015,9:06:46,37.767616,40.726532
8/09/2015,9:06:46,33.880315,34.485747
8/09/2015,9:06:46,34.78025,35.608481
8/09/2015,9:06:46,36.498208,36.797553
8/09/2015,9:06:47,34.551107,36.351729
8/09/2015,9:06:47,37.800998,37.978757
8/09/2015,9:06:47,39.305368,39.630979
8/09/2015,9:06:47,37.459667,39.612012
8/09/2015,9:06:47,35.244076,37.332136
8/09/2015,9:06:47,35.584033,36.751635
8/09/2015,9:06:47,36.239458,37.060057
8/09/2015,9:06:47,39.719294,40.300956
8/09/2015,9:06:47,37.722118,39.011359
8/09/2015,9:06:47,35.953241,35.960086
8/09/2015,9:06:48,37.620502,38.7168
8/09/2015,9:06:48,36.333141,37.108125
8/09/2015,9:06:48,40.620776,40.756697
8/09/2015,9:06:48,40.94782,43.013979
8/09/2015,9:06:48,47.351149,52.505533
8/09/2015,9:06:48,50.34058,57.1244
8/09/2015,9:06:48,51.604462,51.604462
8/09/2015,9:06:48,44.655355,49.633971
8/09/2015,9:06:49,43.843993,59.207787
8/09/2015,9:06:49,41.225343,48.099046
8/09/2015,9:06:49,43.927445,43.942035
8/09/2015,9:06:49,42.65784,46.211504
8/09/2015,9:06:49,39.291422,49.460045
8/09/2015,9:06:49,39.369124,42.580175
8/09/2015,9:06:49,48.177414,48.690651
8/09/2015,9:06:49,50.819609,51.090793
8/09/2015,9:06:50,41.21156,46.829437
8/09/2015,9:06:50,37.874792,47.627442
8/09/2015,9:06:50,50.027782,50.034512
8/09/2015,9:06:50,41.098769,56.66026
8/09/2015,9:06:50,54.801746,62.637727
8/09/2015,9:06:50,45.74547,53.357496
8/09/2015,9:06:50,40.544567,44.977455
8/09/2015,9:06:50,47.870241,53.001367
8/09/2015,9:06:50,45.964031,47.673597
8/09/2015,9:06:51,49.903339,50.200587
8/09/2015,9:06:51,47.661973,57.18119
8/09/2015,9:06:51,44.43239,49.850981
8/09/2015,9:06:51,48.23301,48.697332
8/09/2015,9:06:51,42.367492,45.330057
8/09/2015,9:06:51,50.070714,50.410742
8/09/2015,9:06:51,38.398679,43.237286
8/09/2015,9:06:51,38.662386,38.837247
8/09/2015,9:06:51,45.840769,46.018062
8/09/2015,9:06:52,50.846738,52.070653
8/09/2015,9:06:52,39.45024,57.574766
8/09/2015,9:06:52,46.890234,46.890234
8/09/2015,9:06:52,44.634657,47.571093
8/09/2015,9:06:52,38.988812,49.458157
8/09/2015,9:06:52,40.33459,40.575388
8/09/2015,9:06:52,42.392704,42.392817
8/09/2015,9:06:52,49.219653,49.312059
8/09/2015,9:06:52,41.389064,43.432742
8/09/2015,9:06:53,42.792378,43.699028
8/09/2015,9:06:53,39.690076,44.801213
8/09/2015,9:06:53,39.160683,39.457706
8/09/2015,9:06:53,44.165233,51.895377
8/09/2015,9:06:53,43.213777,43.213777
8/09/2015,9:06:53,51.321928,51.833581
8/09/2015,9:06:53,45.259486,58.38701
8/09/2015,9:06:53,46.294876,46.303353
8/09/2015,9:06:53,48.377002,50.794061
8/09/2015,9:06:54,48.086085,49.227388
8/09/2015,9:06:54,51.054679,51.244022
8/09/2015,9:06:54,45.720421,49.891429
8/09/2015,9:06:54,44.506164,50.012732
8/09/2015,9:06:54,47.395894,48.414934
8/09/2015,9:06:54,42.310237,43.306142
8/09/2015,9:06:54,56.631886,66.83048
8/09/2015,9:06:54,46.73751,53.113482
8/09/2015,9:06:54,49.01919,49.096119
8/09/2015,9:06:55,47.22927,47.278749
8/09/2015,9:06:55,47.940599,48.19232
8/09/2015,9:06:55,44.488247,47.620327
8/09/2015,9:06:55,46.397362,48.036182
8/09/2015,9:06:55,50.990369,52.11817
8/09/2015,9:06:55,43.659284,48.690659
8/09/2015,9:06:55,45.487613,45.962193
8/09/2015,9:06:55,45.025999,48.560563
8/09/2015,9:06:55,42.939545,42.942326
8/09/2015,9:06:56,45.851321,45.900041
8/09/2015,9:06:56,44.966442,49.920404
8/09/2015,9:06:56,43.977784,45.267486
8/09/2015,9:06:56,44.994098,46.228149
8/09/2015,9:06:56,45.901328,46.192295
8/09/2015,9:06:56,43.861227,50.24815
8/09/2015,9:06:56,44.098685,45.079857
8/09/2015,9:06:56,44.034353,44.603659
8/09/2015,9:06:57,45.222628,45.661925
8/09/2015,9:06:57,45.631424,46.97525
8/09/2015,9:06:57,45.454731,45.476106
8/09/2015,9:06:57,53.937956,53.937956
8/09/2015,9:06:57,45.508962,48.442211
8/09/2015,9:06:57,45.963846,45.969512
8/09/2015,9:06:57,44.961696,46.320407
8/09/2015,9:06:57,46.630911,46.630911
8/09/2015,9:06:57,47.556835,48.22774
8/09/2015,9:06:58,47.829847,48.47904
8/09/2015,9:06:58,48.237044,52.98712
8/09/2015,9:06:58,46.089969,46.649869
8/09/2015,9:06:58,46.452865,46.452865
8/09/2015,9:06:58,47.010457,48.066755
8/09/2015,9:06:58,47.311562,49.600404
8/09/2015,9:06:58,46.01209,47.693619
8/09/2015,9:06:58,45.80819,47.433672
8/09/2015,9:06:59,45.850062,48.038061
8/09/2015,9:06:59,46.776532,46.872114
8/09/2015,9:06:59,48.619422,48.669786
8/09/2015,9:06:59,48.596536,48.680342
8/09/2015,9:06:59,45.758848,47.379867
8/09/2015,9:06:59,46.413825,46.876999
8/09/2015,9:06:59,44.753026,45.745756
8/09/2015,9:06:59,45.571295,45.735034
8/09/2015,9:06:59,45.86348,46.21538
8/09/2015,9:07:00,45.537438,45.537438
8/09/2015,9:07:00,45.130428,45.898017
8/09/2015,9:07:00,45.686033,45.827345
8/09/2015,9:07:00,49.159468,49.159468
8/09/2015,9:07:00,48.087357,51.054636
8/09/2015,9:07:00,48.884806,49.973965
8/09/2015,9:07:00,46.925065,47.235277
8/09/2015,9:07:00,46.253046,46.253046
8/09/2015,9:07:00,45.142124,46.195676
8/09/2015,9:07:01,45.043817,46.47232
8/09/2015,9:07:01,44.297399,46.347661
8/09/2015,9:07:01,45.166574,45.185149
8/09/2015,9:07:01,45.022019,47.066557
8/09/2015,9:07:01,43.563374,44.239911
8/09/2015,9:07:01,45.807266,45.826266
8/09/2015,9:07:01,43.94469,45.09168
8/09/2015,9:07:01,44.466045,44.526159
8/09/2015,9:07:02,43.643855,43.925174
8/09/2015,9:07:02,46.527632,46.773317
8/09/2015,9:07:02,47.448448,54.111591
8/09/2015,9:07:02,46.970515,47.409263
8/09/2015,9:07:02,46.380043,46.537282
8/09/2015,9:07:02,46.156626,47.002287
8/09/2015,9:07:02,48.24064,48.336055
8/09/2015,9:07:02,46.562441,49.564389
8/09/2015,9:07:02,47.00637,47.056832
8/09/2015,9:07:03,47.796459,49.238682
8/09/2015,9:07:03,49.821004,49.932006
8/09/2015,9:07:03,53.023861,53.16293
8/09/2015,9:07:03,50.896155,54.843293
8/09/2015,9:07:03,51.392146,51.541607
8/09/2015,9:07:03,48.237366,56.291484
8/09/2015,9:07:03,49.492688,50.936554
8/09/2015,9:07:03,49.275399,51.241537
8/09/2015,9:07:03,48.713651,50.72829
8/09/2015,9:07:04,48.755134,55.329142
8/09/2015,9:07:04,45.312128,48.567959
8/09/2015,9:07:04,47.113479,47.69893
8/09/2015,9:07:04,44.683049,45.34751
8/09/2015,9:07:04,45.134538,47.047552
8/09/2015,9:07:04,49.242878,49.283796
8/09/2015,9:07:04,46.758066,46.952094
8/09/2015,9:07:04,46.360843,47.173807
8/09/2015,9:07:04,47.647859,48.013003
8/09/2015,9:07:05,47.322049,49.315567
8/09/2015,9:07:05,46.166134,46.984837
8/09/2015,9:07:05,47.083295,47.462971
8/09/2015,9:07:05,49.369367,49.457466
8/09/2015,9:07:05,49.854112,50.836164
8/09/2015,9:07:05,57.03824,57.410288
8/09/2015,9:07:05,48.841408,53.697015
8/09/2015,9:07:05,46.251702,47.662853
8/09/2015,9:07:05,47.122507,47.312769
8/09/2015,9:07:06,51.14875,51.167811
8/09/2015,9:07:06,48.890288,56.922671
8/09/2015,9:07:06,45.347517,45.686815
8/09/2015,9:07:06,44.229189,50.127937
8/09/2015,9:07:06,49.199476,49.455119
8/09/2015,9:07:06,50.659178,50.659692
8/09/2015,9:07:06,53.087619,53.087619
8/09/2015,9:07:06,47.372969,49.849669
8/09/2015,9:07:07,39.85378,45.779018
8/09/2015,9:07:07,41.615443,41.715495
8/09/2015,9:07:07,42.455457,45.126165
8/09/2015,9:07:07,46.334277,55.107151
8/09/2015,9:07:07,44.225794,44.225794
8/09/2015,9:07:07,42.90867,43.010691
8/09/2015,9:07:07,44.352447,51.708305
8/09/2015,9:07:07,37.773718,49.099502
8/09/2015,9:07:07,39.456355,41.010171
8/09/2015,9:07:08,34.678919,38.050012
8/09/2015,9:07:08,29.686473,32.720335
8/09/2015,9:07:08,32.4499,33.145018
8/09/2015,9:07:08,47.080629,47.65516
8/09/2015,9:07:08,31.701412,43.953304
8/09/2015,9:07:08,35.414927,35.909463
8/09/2015,9:07:08,29.720779,30.836634
8/09/2015,9:07:08,29.308573,30.766828
8/09/2015,9:07:09,34.23391,37.343782
8/09/2015,9:07:09,38.135739,38.783641
8/09/2015,9:07:09,32.501783,38.054878
8/09/2015,9:07:09,40.194665,50.893096
8/09/2015,9:07:09,27.288748,41.911308
8/09/2015,9:07:09,34.279706,37.070298
8/09/2015,9:07:09,33.529823,33.538976
8/09/2015,9:07:09,31.65616,33.138635
8/09/2015,9:07:09,36.243189,38.616555
8/09/2015,9:07:10,35.642411,38.820839
8/09/2015,9:07:10,40.723824,40.723824
8/09/2015,9:07:10,38.504587,40.786779
8/09/2015,9:07:10,33.187364,35.235033
8/09/2015,9:07:10,37.492965,37.656332
8/09/2015,9:07:10,52.250991,55.218919
8/09/2015,9:07:10,37.394962,48.130919
8/09/2015,9:07:10,40.604594,43.649422
8/09/2015,9:07:10,45.559919,45.631682
8/09/2015,9:07:11,41.923174,45.56222
8/09/2015,9:07:11,41.775486,45.27362
8/09/2015,9:07:11,48.532603,48.845135
8/09/2015,9:07:11,35.559236,44.491125
8/09/2015,9:07:11,34.050678,34.649343
8/09/2015,9:07:11,33.524666,38.123788
8/09/2015,9:07:11,35.806139,36.870652
8/09/2015,9:07:11,34.938973,37.02096
8/09/2015,9:07:11,30.651374,35.324765
8/09/2015,9:07:12,30.364016,31.270941
8/09/2015,9:07:12,29.881198,31.09554
8/09/2015,9:07:12,30.591451,30.817315
8/09/2015,9:07:12,36.647124,36.647124
8/09/2015,9:07:12,35.044083,39.185293
8/09/2015,9:07:12,34.605307,35.279287
8/09/2015,9:07:12,32.869281,34.161894
8/09/2015,9:07:12,36.433758,36.433758
8/09/2015,9:07:13,43.326029,43.980269
8/09/2015,9:07:13,38.077623,38.501038
8/09/2015,9:07:13,31.050305,35.212689
8/09/2015,9:07:13,27.10341,32.452095
8/09/2015,9:07:13,32.773405,32.898183
8/09/2015,9:07:13,36.042564,36.279284
8/09/2015,9:07:13,32.205803,34.061655
8/09/2015,9:07:13,32.868982,33.325574
8/09/2015,9:07:13,36.116704,36.131972
8/09/2015,9:07:14,39.969552,40.598001
8/09/2015,9:07:14,39.217772,39.271206
8/09/2015,9:07:14,45.00835,49.353829
8/09/2015,9:07:14,45.774852,45.887118
8/09/2015,9:07:14,42.74492,47.467207
8/09/2015,9:07:14,44.849432,46.29111
8/09/2015,9:07:14,40.733779,43.270695
8/09/2015,9:07:14,41.994393,42.90453
8/09/2015,9:07:14,39.405109,41.478405
8/09/2015,9:07:15,47.052157,47.328137
8/09/2015,9:07:15,49.00573,49.167289
8/09/2015,9:07:15,46.812245,47.451913
8/09/2015,9:07:15,45.029581,48.944204
8/09/2015,9:07:15,43.936789,46.285059
8/09/2015,9:07:15,43.76847,44.153941
8/09/2015,9:07:15,41.863481,46.548911
8/09/2015,9:07:15,39.349837,39.349837
8/09/2015,9:07:15,39.906707,39.964525
8/09/2015,9:07:16,43.510887,43.845333
8/09/2015,9:07:16,44.588653,45.495427
8/09/2015,9:07:16,44.059369,45.219578
8/09/2015,9:07:16,40.481135,47.64984
8/09/2015,9:07:16,49.504467,49.532321
8/09/2015,9:07:16,48.424146,50.448122
8/09/2015,9:07:16,45.984625,46.88905
8/09/2015,9:07:16,43.80101,45.99263
8/09/2015,9:07:17,43.692947,46.623721
8/09/2015,9:07:17,44.538725,45.419862
8/09/2015,9:07:17,46.096645,46.591911
8/09/2015,9:07:17,42.729248,46.186424
8/09/2015,9:07:17,47.378743,47.544267
8/09/2015,9:07:17,53.922389,53.999464
8/09/2015,9:07:17,45.497359,49.584738
8/09/2015,9:07:17,43.145153,52.573749
8/09/2015,9:07:17,36.895177,39.611267
8/09/2015,9:07:18,39.816895,40.240646
8/09/2015,9:07:18,31.351658,39.839893
8/09/2015,9:07:18,36.125715,36.192672
8/09/2015,9:07:18,35.893994,37.655727
8/09/2015,9:07:18,36.626794,37.971954
8/09/2015,9:07:18,36.358847,36.911209
8/09/2015,9:07:18,38.667695,38.740638
8/09/2015,9:07:18,44.608561,45.727344
8/09/2015,9:07:19,42.811338,45.01983
8/09/2015,9:07:19,48.933355,48.938784
8/09/2015,9:07:19,43.910282,45.702304
8/09/2015,9:07:19,49.826098,49.836253
8/09/2015,9:07:19,57.548693,57.58204
8/09/2015,9:07:19,52.827868,58.778236
8/09/2015,9:07:19,50.823291,51.405317
8/09/2015,9:07:19,45.388242,48.050986
8/09/2015,9:07:19,43.952412,45.460297
8/09/2015,9:07:19,48.103568,48.12347
8/09/2015,9:07:20,51.847191,56.243033
8/09/2015,9:07:20,43.015437,44.357852
8/09/2015,9:07:20,41.587157,43.607433
8/09/2015,9:07:20,42.284024,43.740065
8/09/2015,9:07:20,40.8645,43.110257
8/09/2015,9:07:20,39.47236,41.421397
8/09/2015,9:07:20,39.652688,41.575008
8/09/2015,9:07:20,46.115054,46.115054
8/09/2015,9:07:20,42.342792,46.662495
8/09/2015,9:07:21,42.256484,43.566513
8/09/2015,9:07:21,42.593655,43.189092
8/09/2015,9:07:21,43.793372,44.092595
8/09/2015,9:07:21,45.755311,45.755311
8/09/2015,9:07:21,43.796128,45.767646
8/09/2015,9:07:21,48.831991,49.403699
8/09/2015,9:07:21,44.846599,50.64765
8/09/2015,9:07:21,51.60104,56.956415
8/09/2015,9:07:21,55.193535,57.107777
8/09/2015,9:07:22,52.887245,52.913757
8/09/2015,9:07:22,53.511532,53.51872
8/09/2015,9:07:22,43.289508,47.377684
8/09/2015,9:07:22,44.80377,46.19759
8/09/2015,9:07:22,40.158889,46.2609
8/09/2015,9:07:22,39.459177,40.025959
8/09/2015,9:07:22,38.132903,40.04548
8/09/2015,9:07:22,39.808025,39.81183
8/09/2015,9:07:23,40.950315,41.96975
8/09/2015,9:07:23,37.858528,39.426951
8/09/2015,9:07:23,39.811184,40.3632
8/09/2015,9:07:23,35.5934,39.782921
8/09/2015,9:07:23,39.079217,39.319255
8/09/2015,9:07:23,46.98136,52.244314
8/09/2015,9:07:23,38.540222,42.487016
8/09/2015,9:07:23,41.830462,43.523154
8/09/2015,9:07:24,39.048834,39.343712
8/09/2015,9:07:24,41.356395,42.57923
8/09/2015,9:07:24,42.987062,44.197754
8/09/2015,9:07:24,47.453578,49.205224
8/09/2015,9:07:24,39.072805,43.981685
8/09/2015,9:07:24,41.17092,41.695949
8/09/2015,9:07:24,36.716507,39.197976
8/09/2015,9:07:24,38.183214,38.492113
8/09/2015,9:07:24,41.417241,41.66343
8/09/2015,9:07:25,39.065962,44.18462
8/09/2015,9:07:25,39.298587,40.476933
8/09/2015,9:07:25,43.554908,57.588429
8/09/2015,9:07:25,38.268406,42.184061
8/09/2015,9:07:25,49.929906,51.721722
8/09/2015,9:07:25,48.11329,48.11329
8/09/2015,9:07:25,42.747128,47.965893
8/09/2015,9:07:25,59.15193,59.170431
8/09/2015,9:07:25,40.952119,58.058715
8/09/2015,9:07:26,39.172079,39.172079
8/09/2015,9:07:26,39.754452,39.754452
8/09/2015,9:07:26,44.794434,44.794434
8/09/2015,9:07:26,45.409315,50.957518
8/09/2015,9:07:26,39.366964,42.484511
8/09/2015,9:07:26,41.335725,43.140456
8/09/2015,9:07:26,40.876068,44.655935
8/09/2015,9:07:26,45.408075,45.451515
8/09/2015,9:07:26,48.051406,55.761774
8/09/2015,9:07:27,39.189556,42.998541
8/09/2015,9:07:27,43.36148,43.449364
8/09/2015,9:07:27,43.566152,43.566152
8/09/2015,9:07:27,45.029595,57.272215
8/09/2015,9:07:27,46.76715,53.897558
8/09/2015,9:07:27,41.870143,47.77912
8/09/2015,9:07:27,40.16319,40.51279
8/09/2015,9:07:27,43.753874,43.888818
8/09/2015,9:07:28,37.270569,42.830894
8/09/2015,9:07:28,42.468903,45.581862
8/09/2015,9:07:28,42.336466,44.368396
8/09/2015,9:07:28,41.895516,42.015482
8/09/2015,9:07:28,38.488943,42.468684
8/09/2015,9:07:28,38.231027,39.546253
8/09/2015,9:07:28,38.367321,38.627496
8/09/2015,9:07:28,40.045605,40.229098
8/09/2015,9:07:28,36.650702,41.471912
8/09/2015,9:07:29,39.556857,41.607759
8/09/2015,9:07:29,41.695073,42.076052
8/09/2015,9:07:29,37.772869,38.286475
8/09/2015,9:07:29,36.396882,39.899061
8/09/2015,9:07:29,41.631118,41.646443
8/09/2015,9:07:29,42.469724,45.562334
8/09/2015,9:07:29,42.169893,43.59548
8/09/2015,9:07:29,42.109495,42.36577
8/09/2015,9:07:29,40.512374,40.540221
8/09/2015,9:07:30,37.475687,41.631
8/09/2015,9:07:30,34.977532,37.717505
8/09/2015,9:07:30,42.289315,42.75227
8/09/2015,9:07:30,42.124283,42.124283
8/09/2015,9:07:30,39.961779,44.569635
8/09/2015,9:07:30,38.127193,42.656132
8/09/2015,9:07:30,39.379416,39.565978
8/09/2015,9:07:30,34.411809,37.599137
8/09/2015,9:07:30,32.376887,33.119977
8/09/2015,9:07:31,30.868439,32.507404
8/09/2015,9:07:31,33.014996,33.681444
8/09/2015,9:07:31,30.99292,32.972575
8/09/2015,9:07:31,37.8111,40.666614
8/09/2015,9:07:31,35.037435,35.137343
8/09/2015,9:07:31,35.73782,35.905581
8/09/2015,9:07:31,35.523957,37.093627
8/09/2015,9:07:31,36.748095,36.764484
8/09/2015,9:07:31,37.425222,37.96942
8/09/2015,9:07:32,43.090314,45.258856
8/09/2015,9:07:32,38.773787,45.514291
8/09/2015,9:07:32,45.111535,45.172505
8/09/2015,9:07:32,44.726772,45.416043
8/09/2015,9:07:32,44.76716,51.712401
8/09/2015,9:07:32,48.799772,49.079736
8/09/2015,9:07:32,47.350661,47.964225
8/09/2015,9:07:32,41.418,42.961306
8/09/2015,9:07:32,40.057152,40.310762
8/09/2015,9:07:33,45.895841,45.925698
8/09/2015,9:07:33,53.130288,53.150585
8/09/2015,9:07:33,48.484823,51.119686
8/09/2015,9:07:33,42.72449,48.378434
8/09/2015,9:07:33,44.883282,45.642218
8/09/2015,9:07:33,42.966202,42.966202
8/09/2015,9:07:33,41.766776,43.741319
8/09/2015,9:07:33,42.183546,42.783182
8/09/2015,9:07:33,45.047549,45.047549
8/09/2015,9:07:34,44.237208,44.727139
8/09/2015,9:07:34,40.408961,44.644976
8/09/2015,9:07:34,53.055556,59.330542
8/09/2015,9:07:34,33.591103,45.943411
8/09/2015,9:07:34,43.934347,47.286803
8/09/2015,9:07:34,46.610184,48.588203
8/09/2015,9:07:34,39.57739,50.625108
8/09/2015,9:07:34,44.340311,46.91639
8/09/2015,9:07:35,33.173926,40.430122
8/09/2015,9:07:35,30.838723,31.633519
8/09/2015,9:07:35,41.751852,41.751852
8/09/2015,9:07:35,44.441577,44.441577
8/09/2015,9:07:35,42.131591,42.884748
8/09/2015,9:07:35,49.920618,50.122969
8/09/2015,9:07:35,49.151687,50.029073
8/09/2015,9:07:35,41.180128,52.522796
8/09/2015,9:07:36,36.229973,37.206796
8/09/2015,9:07:36,35.698528,36.508622
8/09/2015,9:07:36,41.706222,41.706222
8/09/2015,9:07:36,48.28986,48.317076
8/09/2015,9:07:36,46.763658,46.767723
8/09/2015,9:07:36,53.620861,54.606994
8/09/2015,9:07:36,49.510464,51.613231
8/09/2015,9:07:36,38.910867,53.602055
8/09/2015,9:07:36,31.791928,34.577457
8/09/2015,9:07:37,34.939339,38.574885
8/09/2015,9:07:37,34.302196,37.159783
8/09/2015,9:07:37,36.377091,37.643631
8/09/2015,9:07:37,33.232498,35.487755
8/09/2015,9:07:37,35.029241,35.135961
8/09/2015,9:07:37,37.650076,39.912231
8/09/2015,9:07:37,41.473792,42.45701
8/09/2015,9:07:37,35.965898,37.77039
8/09/2015,9:07:38,43.076574,53.014555
8/09/2015,9:07:38,39.999294,39.999294
8/09/2015,9:07:38,61.891334,67.973392
8/09/2015,9:07:38,45.104613,52.769106
8/09/2015,9:07:38,37.913207,43.257953
8/09/2015,9:07:38,33.15101,38.60013
8/09/2015,9:07:38,30.021803,34.245673
8/09/2015,9:07:38,28.690993,34.275876
8/09/2015,9:07:38,33.746296,34.621807
8/09/2015,9:07:39,28.731878,33.211417
8/09/2015,9:07:39,31.91619,34.05658
8/09/2015,9:07:39,34.668417,35.002702
8/09/2015,9:07:39,26.013877,28.841429
8/09/2015,9:07:39,26.198489,30.305173
8/09/2015,9:07:39,32.442765,32.98197
8/09/2015,9:07:39,30.513735,33.366891
8/09/2015,9:07:39,33.68022,34.256192
8/09/2015,9:07:40,29.695477,34.88839
8/09/2015,9:07:40,30.905637,34.684578
8/09/2015,9:07:40,30.902187,36.201676
8/09/2015,9:07:40,35.659812,35.659812
8/09/2015,9:07:40,28.322656,31.38789
8/09/2015,9:07:40,25.716852,30.152206
8/09/2015,9:07:40,30.928853,30.928853
8/09/2015,9:07:40,34.83264,34.83264
8/09/2015,9:07:40,28.302771,36.016051
8/09/2015,9:07:41,29.317888,32.563889
8/09/2015,9:07:41,30.219894,31.11527
8/09/2015,9:10:36,29.902649,58.405787
8/09/2015,9:10:36,14.990657,14.994707
8/09/2015,9:10:36,14.786214,16.813814
8/09/2015,9:10:36,15.715976,18.104357
8/09/2015,9:10:36,16.361396,16.806393
8/09/2015,9:10:36,15.459103,16.750951
8/09/2015,9:10:36,17.80106,17.80106
8/09/2015,9:10:36,14.974891,17.251624
8/09/2015,9:10:37,18.996701,21.458764
8/09/2015,9:10:37,27.910601,27.926518
8/09/2015,9:10:37,29.433762,29.923748
8/09/2015,9:10:37,24.797494,27.641862
8/09/2015,9:10:37,24.871844,26.341618
8/09/2015,9:10:37,31.867941,32.664637
8/09/2015,9:10:37,27.053784,29.211414
8/09/2015,9:10:37,23.84757,26.405637
8/09/2015,9:10:37,26.779428,27.470163
